Filename,Pin,Direction,Max_rise_time,Max_fall_time,Worst_transition,Limit,Slack
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_104_/SI, in, 0.202323, 0.132685, 0.202323, 0.200000,0.002323
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381221/Y, out, 0.202323, 0.132685, 0.202323, 0.200000,0.002323
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_98_/SI, in, 0.202323, 0.132685, 0.202323, 0.200000,0.002323
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_99_/SI, in, 0.202323, 0.132685, 0.202323, 0.200000,0.002323
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_100_/SI, in, 0.202323, 0.132685, 0.202323, 0.200000,0.002323
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_101_/SI, in, 0.202323, 0.132685, 0.202323, 0.200000,0.002323
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_102_/SI, in, 0.202323, 0.132685, 0.202323, 0.200000,0.002323
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_bist_tx_top/U71/A0, in, 0.202257, 0.147856, 0.202257, 0.200000,0.002257
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_bist_tx_top/U36/A0, in, 0.202082, 0.148415, 0.202082, 0.200000,0.002082
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/led_signal_sync_u0/PSU2_6__pulse_sampling_u2/PO_SGI23_383944/A, in, 0.200953, 0.190071, 0.200953, 0.200000,0.000953
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/led_signal_sync_u0/PSU2_6__pulse_sampling_u2/PO_SGI20_383942/Y, out, 0.200924, 0.190071, 0.200924, 0.200000,0.000924
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_dmux_txa/U76/A0, in, 0.200530, 0.153242, 0.200530, 0.200000,0.00053
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_29__0_/D, in, 0.200501, 0.186573, 0.200501, 0.200000,0.000501
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_19__0_/D, in, 0.200486, 0.186553, 0.200486, 0.200000,0.000486
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_13__0_/D, in, 0.200413, 0.186448, 0.200413, 0.200000,0.000413
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/PO_BINV_R_228668/A, in, 0.200403, 0.133563, 0.200403, 0.200000,0.000403
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_14__0_/D, in, 0.200398, 0.186428, 0.200398, 0.200000,0.000398
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_9__0_/D, in, 0.200335, 0.186339, 0.200335, 0.200000,0.000335
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_10__0_/D, in, 0.200329, 0.186329, 0.200329, 0.200000,0.000329
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_21__0_/D, in, 0.200262, 0.186237, 0.200262, 0.200000,0.000262
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_23__0_/D, in, 0.200262, 0.186236, 0.200262, 0.200000,0.000262
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_24__0_/D, in, 0.200205, 0.186113, 0.200205, 0.200000,0.000205
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_27__0_/D, in, 0.200206, 0.186114, 0.200206, 0.200000,0.000206
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_18__0_/D, in, 0.200190, 0.186089, 0.200190, 0.200000,0.00019
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_11__0_/D, in, 0.200121, 0.185982, 0.200121, 0.200000,0.000121
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/PO_AINV_P_114506/A, in, 0.150827, 0.200042, 0.200042, 0.200000,4.2e-05
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/RXP2, in, 0.200000, 0.200000, 0.200000, 0.100000,0.1
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/RXP3, in, 0.200000, 0.200000, 0.200000, 0.100000,0.1
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/RXP3, in, 0.200000, 0.200000, 0.200000, 0.100000,0.1
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/RXP2, in, 0.200000, 0.200000, 0.200000, 0.100000,0.1
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_afe/afe_sr_atest_sel_i[5], in, 0.137762, 0.152225, 0.152225, 0.151700,0.000525
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_20/A, in, 2.776835, 2.779339, 2.779339, 0.200000,2.5793
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_ln1_rxdiv_i/pll_clk_ATibuf_i101/A, in, 1.277901, 1.274812, 1.277901, 0.200000,1.0779
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_21/A, in, 1.086862, 1.091057, 1.091057, 0.200000,0.89106
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_391/A, in, 1.042657, 0.980401, 1.042657, 0.200000,0.84266
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445104/A, in, 1.042652, 0.980393, 1.042652, 0.200000,0.84265
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_385/A, in, 1.003516, 1.000774, 1.003516, 0.200000,0.80352
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445109/A, in, 1.003518, 1.000765, 1.003518, 0.200000,0.80352
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_17/A, in, 0.855760, 0.856819, 0.856819, 0.200000,0.65682
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_386/A, in, 0.854943, 0.794373, 0.854943, 0.200000,0.65494
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445103/A, in, 0.854931, 0.794350, 0.854931, 0.200000,0.65493
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode458722/A, in, 0.697726, 0.613841, 0.697726, 0.200000,0.49773
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_389/A, in, 0.697727, 0.613840, 0.697727, 0.200000,0.49773
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_392/A, in, 0.683793, 0.660334, 0.683793, 0.200000,0.48379
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445105/A, in, 0.683784, 0.660324, 0.683784, 0.200000,0.48378
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_ln2_rxdiv_i/pll_clk_ATibuf_i101/A, in, 0.636275, 0.636695, 0.636695, 0.200000,0.43669
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_ln2_rx_i/pll_clk_ATibuf_i101/A, in, 0.631961, 0.627460, 0.631961, 0.200000,0.43196
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_394/A, in, 0.599304, 0.519743, 0.599304, 0.200000,0.3993
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode443931/A, in, 0.599279, 0.519721, 0.599279, 0.200000,0.39928
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445108/A, in, 0.591267, 0.558803, 0.591267, 0.200000,0.39127
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_387/A, in, 0.591269, 0.558805, 0.591269, 0.200000,0.39127
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445110/A, in, 0.527200, 0.487863, 0.527200, 0.200000,0.3272
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_388/A, in, 0.527195, 0.487868, 0.527195, 0.200000,0.32719
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_383/A, in, 0.515742, 0.497419, 0.515742, 0.200000,0.31574
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445107/A, in, 0.515738, 0.497418, 0.515738, 0.200000,0.31574
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/RO_ropt_d_inst_322391/Y, out, 0.444309, 0.293559, 0.444309, 0.200000,0.24431
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_384/A, in, 0.436098, 0.411440, 0.436098, 0.200000,0.2361
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode457333/A, in, 0.436098, 0.411431, 0.436098, 0.200000,0.2361
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_390/A, in, 0.418513, 0.397465, 0.418513, 0.200000,0.21851
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445106/A, in, 0.418507, 0.397446, 0.418507, 0.200000,0.21851
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/RO_ropt_d_inst_322352/Y, out, 0.414308, 0.282917, 0.414308, 0.200000,0.21431
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_393/A, in, 0.414258, 0.403664, 0.414258, 0.200000,0.21426
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,diode445111/A, in, 0.414260, 0.403660, 0.414260, 0.200000,0.21426
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_23/A, in, 0.366336, 0.371366, 0.371366, 0.200000,0.17137
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_ln3_rx_i/pll_clk_ATibuf_i101/A, in, 0.368383, 0.366332, 0.368383, 0.200000,0.16838
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_22/A, in, 0.307690, 0.313819, 0.313819, 0.200000,0.11382
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/serdes_s4_crm_lifc_u0/U11/A0, in, 0.312565, 0.313306, 0.313306, 0.200000,0.11331
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/serdes_s4_crm_lifc_u0/npe_synchronizer_u3/SDFFYRPQ2D_INST_3__SDFFYRPQ2D/D, in, 0.312533, 0.313285, 0.313285, 0.200000,0.11328
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_19/A, in, 0.303795, 0.300459, 0.303795, 0.200000,0.10379
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_83_/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_82_/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch88_reg/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch84_reg/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch86_reg/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_89_/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch89_reg/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_88_/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_87_/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_86_/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_85_/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_84_/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch82_reg/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381265/Y, out, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch87_reg/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381251/A, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381254/A, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch85_reg/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch83_reg/SI, in, 0.280876, 0.170348, 0.280876, 0.200000,0.080876
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381237/A, in, 0.269974, 0.189278, 0.269974, 0.200000,0.069974
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381235/A, in, 0.269974, 0.189278, 0.269974, 0.200000,0.069974
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381236/A, in, 0.269974, 0.189278, 0.269974, 0.200000,0.069974
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381234/A, in, 0.269974, 0.189278, 0.269974, 0.200000,0.069974
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381224/A, in, 0.269974, 0.189278, 0.269974, 0.200000,0.069974
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381216/A, in, 0.269974, 0.189278, 0.269974, 0.200000,0.069974
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381251/Y, out, 0.269974, 0.189278, 0.269974, 0.200000,0.069974
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_pll2ref_i/pll_clk_ATibuf_i101/A, in, 0.260296, 0.259752, 0.260296, 0.200000,0.060296
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/genblk1_6__i_sync_tbus_data/z_r_reg/D, in, 0.252051, 0.186748, 0.252051, 0.200000,0.052051
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381252/Y, out, 0.249941, 0.150607, 0.249941, 0.200000,0.049941
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381247/A, in, 0.249941, 0.150607, 0.249941, 0.200000,0.049941
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_top_tbus_0/U370/Y, out, 0.246016, 0.181014, 0.246016, 0.200000,0.046016
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/serdes_s4_cfg_lifc_u0/U845/B, in, 0.243664, 0.243240, 0.243664, 0.200000,0.043664
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/genblk1_7__i_sync_tbus_data/z_r_reg/D, in, 0.236815, 0.189746, 0.236815, 0.200000,0.036815
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcs_lane1_wrapper/u_pcs_pcie_core/i_pcs_pcie_lane_control0/RO_ropt_mt_inst_447082/A, in, 0.234848, 0.234733, 0.234848, 0.200000,0.034848
data_trans2.lifcc.SC.SigCmaxDP_ErPlus_modRvia_m40c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_top_tbus_0/U371/Y, out, 0.230512, 0.183206, 0.230512, 0.200000,0.030512
